lon,lat,mes,ano,prev_1_mes,prev_2_meses,prev_3_meses,regiao_hidro,Real,inter_pr_1,inter_pr_2,inter_pr_3
-39.0,-4.75,2,2011,152.47029,185.86203,129.44711,Bacia Metropolitana,132.94,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-4.75,2,2011,150.51115,190.33167,133.84239,Bacia Metropolitana,121.16,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-4.75,2,2011,163.98308,198.39943,139.81076,Bacia Metropolitana,150.48,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-4.5,2,2011,155.1018,197.93326,133.63254,Bacia Metropolitana,110.6,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-4.5,2,2011,183.25826,214.82275,141.91066,Bacia Metropolitana,131.48,100.1 a 200,200.1 a 300,100.1 a 200
-38.5,-4.5,2,2011,201.17055,221.7438,144.74591,Bacia Metropolitana,156.46,200.1 a 300,200.1 a 300,100.1 a 200
-38.25,-4.5,2,2011,194.36974,223.26265,146.23917,Bacia Metropolitana,141.38,100.1 a 200,200.1 a 300,100.1 a 200
-38.0,-4.5,2,2011,182.92526,220.74388,144.534,Bacia Metropolitana,139.29,100.1 a 200,200.1 a 300,100.1 a 200
-38.75,-4.25,2,2011,237.39369,244.58339,154.69527,Bacia Metropolitana,152.62,200.1 a 300,200.1 a 300,100.1 a 200
-38.5,-4.25,2,2011,223.46268,249.56413,158.62874,Bacia Metropolitana,131.81,200.1 a 300,200.1 a 300,100.1 a 200
-38.25,-4.25,2,2011,250.01067,249.77246,159.2909,Bacia Metropolitana,173.43,200.1 a 300,200.1 a 300,100.1 a 200
-38.75,-4.0,2,2011,258.0424,250.80098,155.16055,Bacia Metropolitana,149.46,200.1 a 300,200.1 a 300,100.1 a 200
-38.5,-4.0,2,2011,284.20648,273.7455,172.62067,Bacia Metropolitana,168.08,200.1 a 300,200.1 a 300,100.1 a 200
-38.25,-4.0,2,2011,277.5691,274.4379,173.74025,Bacia Metropolitana,162.79,200.1 a 300,200.1 a 300,100.1 a 200
-39.0,-3.75,2,2011,199.54915,230.41937,141.62999,Bacia Metropolitana,125.93,100.1 a 200,200.1 a 300,100.1 a 200
-38.75,-3.75,2,2011,260.43604,244.14499,153.74861,Bacia Metropolitana,96.58,200.1 a 300,200.1 a 300,100.1 a 200
-38.5,-3.75,2,2011,277.35233,279.07202,172.61192,Bacia Metropolitana,115.48,200.1 a 300,200.1 a 300,100.1 a 200
-39.0,-3.5,2,2011,161.61884,210.39638,134.91667,Bacia Metropolitana,67.59,100.1 a 200,200.1 a 300,100.1 a 200
-41.0,-5.0,2,2011,141.90176,169.8676,125.36693,Bacia da Serra da Ibiapaba,200.51,100.1 a 200,100.1 a 200,100.1 a 200
-41.0,-4.75,2,2011,152.28906,172.58067,130.61192,Bacia da Serra da Ibiapaba,203.69,100.1 a 200,100.1 a 200,100.1 a 200
-41.0,-4.5,2,2011,142.1628,186.07205,136.85178,Bacia da Serra da Ibiapaba,161.69,100.1 a 200,100.1 a 200,100.1 a 200
-41.0,-4.25,2,2011,163.20952,229.1836,161.64223,Bacia da Serra da Ibiapaba,204.09,100.1 a 200,200.1 a 300,100.1 a 200
-41.0,-4.0,2,2011,210.45393,264.66983,182.0875,Bacia da Serra da Ibiapaba,203.25,200.1 a 300,200.1 a 300,100.1 a 200
-41.25,-3.75,2,2011,235.40376,275.6354,172.16528,Bacia da Serra da Ibiapaba,238.79,200.1 a 300,200.1 a 300,100.1 a 200
-41.25,-3.5,2,2011,255.47713,306.41266,185.28821,Bacia da Serra da Ibiapaba,252.64,200.1 a 300,300.1 a 400,100.1 a 200
-40.5,-4.75,2,2011,152.9147,179.81767,120.252266,Bacia do Acaraú,182.52,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-4.75,2,2011,149.38373,163.42473,116.588264,Bacia do Acaraú,200.47,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-4.5,2,2011,198.46513,210.47755,147.09225,Bacia do Acaraú,209.32,100.1 a 200,200.1 a 300,100.1 a 200
-40.5,-4.5,2,2011,182.60008,208.02312,142.48033,Bacia do Acaraú,218.24,100.1 a 200,200.1 a 300,100.1 a 200
-40.25,-4.5,2,2011,166.11018,192.76898,133.54433,Bacia do Acaraú,235.59,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-4.5,2,2011,139.19273,180.5365,136.38481,Bacia do Acaraú,130.32,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-4.25,2,2011,201.77505,267.68237,174.82463,Bacia do Acaraú,244.35,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-4.25,2,2011,210.90117,234.41878,152.30672,Bacia do Acaraú,232.4,200.1 a 300,200.1 a 300,100.1 a 200
-40.25,-4.25,2,2011,201.16982,214.80605,138.93338,Bacia do Acaraú,212.96,200.1 a 300,200.1 a 300,100.1 a 200
-40.0,-4.25,2,2011,156.6249,222.923,131.92717,Bacia do Acaraú,173.27,100.1 a 200,200.1 a 300,100.1 a 200
-40.75,-4.0,2,2011,260.73068,302.31866,172.5687,Bacia do Acaraú,281.29,200.1 a 300,300.1 a 400,100.1 a 200
-40.5,-4.0,2,2011,227.03624,236.02866,147.82755,Bacia do Acaraú,197.62,200.1 a 300,200.1 a 300,100.1 a 200
-40.25,-4.0,2,2011,213.32845,223.14928,138.84317,Bacia do Acaraú,167.29,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-3.75,2,2011,176.16316,241.10693,151.46051,Bacia do Acaraú,144.8,100.1 a 200,200.1 a 300,100.1 a 200
-40.25,-3.75,2,2011,212.59361,225.5453,130.28645,Bacia do Acaraú,157.19,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-3.5,2,2011,248.1585,261.2126,164.848,Bacia do Acaraú,314.46,200.1 a 300,200.1 a 300,100.1 a 200
-40.25,-3.5,2,2011,225.81366,243.83936,142.26064,Bacia do Acaraú,172.54,200.1 a 300,200.1 a 300,100.1 a 200
-40.25,-3.25,2,2011,262.5381,251.2443,145.83002,Bacia do Acaraú,184.89,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-7.25,2,2011,138.15985,161.24432,97.16114,Bacia do Alto Jaguaribe,171.9,100.1 a 200,100.1 a 200,50.1 a 100
-40.25,-7.25,2,2011,148.7556,147.76945,97.442696,Bacia do Alto Jaguaribe,161.04,100.1 a 200,100.1 a 200,50.1 a 100
-40.0,-7.25,2,2011,156.97173,155.57776,102.97699,Bacia do Alto Jaguaribe,195.59,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-7.25,2,2011,171.60214,165.27473,112.87568,Bacia do Alto Jaguaribe,238.67,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-7.0,2,2011,134.14612,152.49965,104.53186,Bacia do Alto Jaguaribe,134.26,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-7.0,2,2011,151.20016,155.29277,110.166046,Bacia do Alto Jaguaribe,186.02,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-7.0,2,2011,172.10542,171.2918,122.75565,Bacia do Alto Jaguaribe,238.66,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-7.0,2,2011,168.0976,185.7189,127.22096,Bacia do Alto Jaguaribe,233.8,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-6.75,2,2011,116.05449,147.61644,108.64665,Bacia do Alto Jaguaribe,130.19,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-6.75,2,2011,125.90952,150.09738,111.6866,Bacia do Alto Jaguaribe,160.21,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-6.75,2,2011,149.69652,163.60277,121.58527,Bacia do Alto Jaguaribe,170.62,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-6.75,2,2011,162.4468,173.6346,122.13232,Bacia do Alto Jaguaribe,173.6,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-6.5,2,2011,107.06768,157.036,110.592514,Bacia do Alto Jaguaribe,141.2,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-6.5,2,2011,112.49417,152.53043,110.90394,Bacia do Alto Jaguaribe,140.51,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-6.5,2,2011,109.026726,147.08131,108.96308,Bacia do Alto Jaguaribe,149.05,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-6.5,2,2011,113.20562,159.34923,114.68715,Bacia do Alto Jaguaribe,149.08,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-6.5,2,2011,127.19981,173.83083,123.25922,Bacia do Alto Jaguaribe,154.92,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-6.5,2,2011,147.95288,176.57675,119.06236,Bacia do Alto Jaguaribe,172.95,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-6.5,2,2011,140.18256,186.76122,125.128944,Bacia do Alto Jaguaribe,174.47,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-6.25,2,2011,109.087975,159.8009,115.957115,Bacia do Alto Jaguaribe,128.61,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-6.25,2,2011,109.97983,160.64386,110.52802,Bacia do Alto Jaguaribe,102.9,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-6.25,2,2011,108.05439,157.34898,107.33785,Bacia do Alto Jaguaribe,110.98,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-6.25,2,2011,112.31422,149.71722,114.77483,Bacia do Alto Jaguaribe,138.06,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-6.25,2,2011,132.0041,174.64111,118.19628,Bacia do Alto Jaguaribe,174.98,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-6.25,2,2011,142.74931,174.59306,121.70467,Bacia do Alto Jaguaribe,205.59,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-6.25,2,2011,146.79037,182.61438,131.158,Bacia do Alto Jaguaribe,200.23,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-6.25,2,2011,155.3077,183.89267,117.60873,Bacia do Alto Jaguaribe,191.56,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-6.0,2,2011,108.542114,153.6142,108.97651,Bacia do Alto Jaguaribe,101.7,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-6.0,2,2011,108.86669,150.44083,107.52317,Bacia do Alto Jaguaribe,89.29,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-6.0,2,2011,120.81695,152.44412,119.39347,Bacia do Alto Jaguaribe,113.73,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-6.0,2,2011,141.50618,166.4227,127.24902,Bacia do Alto Jaguaribe,191.4,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-6.0,2,2011,148.68034,171.00768,138.67937,Bacia do Alto Jaguaribe,159.38,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-5.75,2,2011,111.43688,150.78206,107.87972,Bacia do Alto Jaguaribe,70.96,100.1 a 200,100.1 a 200,100.1 a 200
-38.0,-5.25,2,2011,161.62527,199.95084,128.60068,Bacia do Baixo Jaguaribe,208.4,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-5.0,2,2011,160.63992,194.67703,133.71803,Bacia do Baixo Jaguaribe,153.99,100.1 a 200,100.1 a 200,100.1 a 200
-38.0,-5.0,2,2011,163.1877,201.2462,130.11615,Bacia do Baixo Jaguaribe,186.48,100.1 a 200,200.1 a 300,100.1 a 200
-37.75,-5.0,2,2011,174.35222,203.30315,131.44482,Bacia do Baixo Jaguaribe,192.33,100.1 a 200,200.1 a 300,100.1 a 200
-38.25,-4.75,2,2011,173.28745,201.22797,140.43196,Bacia do Baixo Jaguaribe,149.76,100.1 a 200,200.1 a 300,100.1 a 200
-38.0,-4.75,2,2011,172.53046,206.04192,138.63127,Bacia do Baixo Jaguaribe,143.5,100.1 a 200,200.1 a 300,100.1 a 200
-37.75,-4.75,2,2011,176.90422,207.24983,138.35547,Bacia do Baixo Jaguaribe,165.1,100.1 a 200,200.1 a 300,100.1 a 200
-37.5,-4.75,2,2011,185.64288,225.64427,140.09482,Bacia do Baixo Jaguaribe,186.84,100.1 a 200,200.1 a 300,100.1 a 200
-37.75,-4.5,2,2011,216.97556,242.61656,144.22607,Bacia do Baixo Jaguaribe,173.73,200.1 a 300,200.1 a 300,100.1 a 200
-39.75,-6.0,2,2011,131.40028,176.82838,134.07436,Bacia do Banabuiú,147.19,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-5.75,2,2011,119.441605,152.46495,115.73913,Bacia do Banabuiú,110.33,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-5.75,2,2011,138.80624,178.23996,127.89881,Bacia do Banabuiú,122.41,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-5.75,2,2011,139.57481,175.44838,124.8336,Bacia do Banabuiú,127.63,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-5.5,2,2011,114.62398,148.76288,112.016624,Bacia do Banabuiú,82.12,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-5.5,2,2011,129.32031,174.75818,125.47433,Bacia do Banabuiú,117.46,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-5.5,2,2011,135.56227,175.4934,126.30015,Bacia do Banabuiú,100.14,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-5.5,2,2011,135.69656,178.82544,132.03758,Bacia do Banabuiú,92.42,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-5.5,2,2011,135.22766,179.3074,125.77429,Bacia do Banabuiú,113.67,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-5.25,2,2011,112.06864,162.8716,118.25438,Bacia do Banabuiú,83.87,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-5.25,2,2011,121.80905,174.70499,128.71344,Bacia do Banabuiú,115.82,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-5.25,2,2011,126.649315,173.9737,127.40675,Bacia do Banabuiú,100.54,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-5.25,2,2011,135.04933,178.39389,130.79697,Bacia do Banabuiú,88.02,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-5.25,2,2011,137.56335,179.14319,122.8982,Bacia do Banabuiú,99.17,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-5.25,2,2011,143.34909,184.14284,126.18791,Bacia do Banabuiú,109.23,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-5.25,2,2011,144.04929,190.41637,130.89423,Bacia do Banabuiú,141.51,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-5.0,2,2011,124.913315,165.3992,117.26243,Bacia do Banabuiú,100.96,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-5.0,2,2011,121.62422,173.76378,123.58159,Bacia do Banabuiú,127.99,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-5.0,2,2011,120.88649,173.92868,124.94082,Bacia do Banabuiú,106.45,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-5.0,2,2011,140.8804,178.39389,130.62463,Bacia do Banabuiú,122.73,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-5.0,2,2011,145.91304,180.25238,125.56993,Bacia do Banabuiú,140.68,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-5.0,2,2011,143.43727,184.91927,126.59151,Bacia do Banabuiú,133.86,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-5.0,2,2011,149.25475,190.41637,132.55981,Bacia do Banabuiú,144.96,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-4.75,2,2011,136.6292,163.25462,121.91921,Bacia do Banabuiú,152.65,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-4.75,2,2011,131.56377,178.6382,132.78203,Bacia do Banabuiú,163.5,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-4.75,2,2011,125.92113,178.8031,133.36089,Bacia do Banabuiú,123.89,100.1 a 200,100.1 a 200,100.1 a 200
-39.5,-4.5,2,2011,145.32896,193.42047,129.50577,Bacia do Banabuiú,140.94,100.1 a 200,100.1 a 200,100.1 a 200
-41.0,-3.75,2,2011,234.45853,282.18124,184.38968,Bacia do Coreaú,259.22,200.1 a 300,200.1 a 300,100.1 a 200
-40.75,-3.75,2,2011,254.5482,278.60266,162.53557,Bacia do Coreaú,267.33,200.1 a 300,200.1 a 300,100.1 a 200
-41.0,-3.5,2,2011,264.75885,314.34122,180.7366,Bacia do Coreaú,282.59,200.1 a 300,300.1 a 400,100.1 a 200
-40.75,-3.5,2,2011,251.10414,289.85953,175.09378,Bacia do Coreaú,280.71,200.1 a 300,200.1 a 300,100.1 a 200
-41.25,-3.25,2,2011,270.69778,318.25485,192.8245,Bacia do Coreaú,270.33,200.1 a 300,300.1 a 400,100.1 a 200
-41.0,-3.25,2,2011,269.01028,308.04584,189.53757,Bacia do Coreaú,264.77,200.1 a 300,300.1 a 400,100.1 a 200
-40.75,-3.25,2,2011,253.39284,292.597,167.88934,Bacia do Coreaú,216.47,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-3.25,2,2011,261.74252,289.7819,164.47517,Bacia do Coreaú,190.87,200.1 a 300,200.1 a 300,100.1 a 200
-41.25,-3.0,2,2011,264.61304,313.7415,192.09064,Bacia do Coreaú,303.17,200.1 a 300,300.1 a 400,100.1 a 200
-41.0,-3.0,2,2011,265.37152,311.9806,186.466,Bacia do Coreaú,279.17,200.1 a 300,300.1 a 400,100.1 a 200
-40.75,-3.0,2,2011,269.05518,298.05096,177.76596,Bacia do Coreaú,197.74,200.1 a 300,200.1 a 300,100.1 a 200
-40.5,-3.0,2,2011,276.94098,284.78674,160.00754,Bacia do Coreaú,158.07,200.1 a 300,200.1 a 300,100.1 a 200
-40.25,-3.0,2,2011,278.1136,273.4358,149.63832,Bacia do Coreaú,173.16,200.1 a 300,200.1 a 300,100.1 a 200
-39.75,-4.5,2,2011,140.59189,192.00316,138.42401,Bacia do Curu,144.57,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-4.5,2,2011,154.48889,197.10635,129.71474,Bacia do Curu,120.63,100.1 a 200,100.1 a 200,100.1 a 200
-39.75,-4.25,2,2011,150.2476,214.24512,137.14874,Bacia do Curu,142.93,100.1 a 200,200.1 a 300,100.1 a 200
-39.5,-4.25,2,2011,152.8671,217.45923,137.62997,Bacia do Curu,117.82,100.1 a 200,200.1 a 300,100.1 a 200
-39.25,-4.25,2,2011,163.85545,218.05432,136.35089,Bacia do Curu,105.24,100.1 a 200,200.1 a 300,100.1 a 200
-39.0,-4.25,2,2011,172.80017,228.16719,143.36598,Bacia do Curu,141.27,100.1 a 200,200.1 a 300,100.1 a 200
-39.75,-4.0,2,2011,149.99956,213.33087,132.39264,Bacia do Curu,149.51,100.1 a 200,200.1 a 300,100.1 a 200
-39.5,-4.0,2,2011,166.78404,211.53941,140.16399,Bacia do Curu,102.35,100.1 a 200,200.1 a 300,100.1 a 200
-39.25,-4.0,2,2011,189.8045,228.60924,137.25137,Bacia do Curu,111.82,100.1 a 200,200.1 a 300,100.1 a 200
-39.0,-4.0,2,2011,172.7431,220.5392,142.53143,Bacia do Curu,87.42,100.1 a 200,200.1 a 300,100.1 a 200
-39.5,-3.75,2,2011,172.2499,228.50243,135.68718,Bacia do Curu,111.15,100.1 a 200,200.1 a 300,100.1 a 200
-39.25,-3.75,2,2011,180.2248,230.58122,134.60497,Bacia do Curu,146.49,100.1 a 200,200.1 a 300,100.1 a 200
-39.25,-3.5,2,2011,189.07678,219.69075,131.21632,Bacia do Curu,112.9,100.1 a 200,200.1 a 300,100.1 a 200
-40.0,-4.0,2,2011,152.01653,214.12965,129.71442,Bacia do Litoral,139.95,100.1 a 200,200.1 a 300,100.1 a 200
-40.0,-3.75,2,2011,187.45465,219.84732,124.96487,Bacia do Litoral,130.97,100.1 a 200,200.1 a 300,100.1 a 200
-39.75,-3.75,2,2011,147.80257,200.13594,128.91106,Bacia do Litoral,91.22,100.1 a 200,200.1 a 300,100.1 a 200
-40.0,-3.5,2,2011,234.28,229.33347,133.403,Bacia do Litoral,169.71,200.1 a 300,200.1 a 300,100.1 a 200
-39.75,-3.5,2,2011,229.4663,238.18051,143.35359,Bacia do Litoral,157.86,200.1 a 300,200.1 a 300,100.1 a 200
-39.5,-3.5,2,2011,227.56812,229.64673,138.85262,Bacia do Litoral,132.95,200.1 a 300,200.1 a 300,100.1 a 200
-40.0,-3.25,2,2011,248.91116,231.6604,133.75824,Bacia do Litoral,172.28,200.1 a 300,200.1 a 300,100.1 a 200
-39.75,-3.25,2,2011,246.29036,231.75067,142.06296,Bacia do Litoral,142.16,200.1 a 300,200.1 a 300,100.1 a 200
-39.5,-3.25,2,2011,120.6004,192.86606,112.42729,Bacia do Litoral,39.05,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-3.25,2,2011,112.46122,168.64021,102.00678,Bacia do Litoral,29.45,100.1 a 200,100.1 a 200,100.1 a 200
-40.0,-3.0,2,2011,280.7736,273.4358,146.0395,Bacia do Litoral,171.83,200.1 a 300,200.1 a 300,100.1 a 200
-39.75,-3.0,2,2011,277.74185,270.27277,149.39565,Bacia do Litoral,150.29,200.1 a 300,200.1 a 300,100.1 a 200
-38.75,-6.25,2,2011,153.29903,173.30048,132.32045,Bacia do Medio Jaguaribe,208.03,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-6.0,2,2011,147.22334,182.41304,127.063354,Bacia do Medio Jaguaribe,164.19,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-6.0,2,2011,148.97678,185.96762,138.69994,Bacia do Medio Jaguaribe,194.77,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-6.0,2,2011,144.17337,199.56271,137.86746,Bacia do Medio Jaguaribe,213.24,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-6.0,2,2011,157.49292,193.86923,130.25093,Bacia do Medio Jaguaribe,257.5,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-5.75,2,2011,142.39737,171.21451,133.87701,Bacia do Medio Jaguaribe,121.86,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-5.75,2,2011,141.76166,187.9877,126.810524,Bacia do Medio Jaguaribe,130.13,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-5.75,2,2011,139.85248,184.35556,127.95048,Bacia do Medio Jaguaribe,178.37,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-5.75,2,2011,140.8575,190.03069,131.24144,Bacia do Medio Jaguaribe,178.69,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-5.75,2,2011,152.11427,193.68213,128.29726,Bacia do Medio Jaguaribe,233.99,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-5.5,2,2011,136.35463,183.7267,125.78535,Bacia do Medio Jaguaribe,149.11,100.1 a 200,100.1 a 200,100.1 a 200
-38.5,-5.5,2,2011,143.05588,189.83864,131.38823,Bacia do Medio Jaguaribe,197.19,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-5.5,2,2011,157.5754,194.89005,128.55745,Bacia do Medio Jaguaribe,233.15,100.1 a 200,100.1 a 200,100.1 a 200
-38.0,-5.5,2,2011,160.12317,198.24025,124.22773,Bacia do Medio Jaguaribe,239.24,100.1 a 200,100.1 a 200,100.1 a 200
-38.25,-5.25,2,2011,151.73215,192.16457,131.01782,Bacia do Medio Jaguaribe,195.02,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-7.75,2,2011,169.1295,138.31657,69.03998,Bacia do Salgado,159.51,100.1 a 200,100.1 a 200,50.1 a 100
-39.25,-7.5,2,2011,168.08145,166.87213,95.26765,Bacia do Salgado,183.61,100.1 a 200,100.1 a 200,50.1 a 100
-39.0,-7.5,2,2011,168.42757,176.31262,98.44815,Bacia do Salgado,191.64,100.1 a 200,100.1 a 200,50.1 a 100
-38.75,-7.5,2,2011,164.53821,165.40836,94.84446,Bacia do Salgado,225.42,100.1 a 200,100.1 a 200,50.1 a 100
-39.5,-7.25,2,2011,174.50273,174.7798,119.66011,Bacia do Salgado,262.56,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-7.25,2,2011,162.99226,202.52202,122.45935,Bacia do Salgado,260.66,100.1 a 200,200.1 a 300,100.1 a 200
-39.0,-7.25,2,2011,153.323,194.50375,111.78502,Bacia do Salgado,239.36,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-7.25,2,2011,149.11485,188.47884,110.04208,Bacia do Salgado,251.27,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-7.0,2,2011,182.64072,207.55238,139.02342,Bacia do Salgado,264.24,100.1 a 200,200.1 a 300,100.1 a 200
-39.0,-7.0,2,2011,162.5962,200.30992,128.63489,Bacia do Salgado,210.72,100.1 a 200,200.1 a 300,100.1 a 200
-38.75,-7.0,2,2011,141.41086,196.95564,115.69101,Bacia do Salgado,226.92,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-6.75,2,2011,142.48195,203.7755,135.59555,Bacia do Salgado,209.82,100.1 a 200,200.1 a 300,100.1 a 200
-39.0,-6.75,2,2011,140.68964,193.4405,114.48302,Bacia do Salgado,150.7,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-6.75,2,2011,145.46634,196.23268,115.7366,Bacia do Salgado,198.78,100.1 a 200,100.1 a 200,100.1 a 200
-39.0,-6.5,2,2011,142.53201,189.69495,112.032814,Bacia do Salgado,173.88,100.1 a 200,100.1 a 200,100.1 a 200
-38.75,-6.5,2,2011,151.86165,179.60359,114.60299,Bacia do Salgado,185.42,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-6.0,2,2011,112.14294,159.48502,116.48742,Bacia dos Sertões de Crateús,132.74,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-5.75,2,2011,119.66385,163.93208,117.89402,Bacia dos Sertões de Crateús,163.65,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-5.75,2,2011,115.06659,154.26959,106.59937,Bacia dos Sertões de Crateús,107.89,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-5.5,2,2011,122.91236,160.04434,115.46953,Bacia dos Sertões de Crateús,155.88,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-5.5,2,2011,116.819046,153.34604,105.323555,Bacia dos Sertões de Crateús,124.61,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-5.5,2,2011,114.419334,150.05064,109.164276,Bacia dos Sertões de Crateús,98.71,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-5.25,2,2011,135.72803,172.27315,119.648865,Bacia dos Sertões de Crateús,182.48,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-5.25,2,2011,130.76009,161.61618,110.09105,Bacia dos Sertões de Crateús,144.0,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-5.25,2,2011,118.56397,153.48749,110.16352,Bacia dos Sertões de Crateús,103.42,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-5.0,2,2011,144.64159,168.25102,118.65341,Bacia dos Sertões de Crateús,183.07,100.1 a 200,100.1 a 200,100.1 a 200
-40.5,-5.0,2,2011,142.5666,161.03549,111.894264,Bacia dos Sertões de Crateús,179.72,100.1 a 200,100.1 a 200,100.1 a 200
-40.25,-5.0,2,2011,122.46971,151.13426,108.38584,Bacia dos Sertões de Crateús,100.04,100.1 a 200,100.1 a 200,100.1 a 200
-40.75,-4.75,2,2011,160.89024,182.84616,125.82189,Bacia dos Sertões de Crateús,176.07,100.1 a 200,100.1 a 200,100.1 a 200
-39.25,-4.75,3,2011,163.89607,123.43749,38.13011,Bacia Metropolitana,163.97,100.1 a 200,100.1 a 200,0 a 50
-39.0,-4.75,3,2011,166.01978,124.26441,40.56533,Bacia Metropolitana,146.95,100.1 a 200,100.1 a 200,0 a 50
